Date,Source,Site ID,POC,DailyMax,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
11/28/2020,AQS,081030006,1,15,ppb,14,Rangely, Golf Course,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
11/29/2020,AQS,081030006,1,4.2,ppb,4,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
11/30/2020,AQS,081030006,1,13.4,ppb,12,Rangely, Golf Course,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/01/2020,AQS,081030006,1,14.6,ppb,13,Rangely, Golf Course,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/02/2020,AQS,081030006,1,0.5,ppb,0,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/03/2020,AQS,081030006,1,6.8,ppb,6,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/04/2020,AQS,081030006,1,5.7,ppb,5,Rangely, Golf Course,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/05/2020,AQS,081030006,1,8.1,ppb,8,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/06/2020,AQS,081030006,1,6.9,ppb,6,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/07/2020,AQS,081030006,1,7.6,ppb,7,Rangely, Golf Course,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/08/2020,AQS,081030006,1,9.8,ppb,8,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/09/2020,AQS,081030006,1,9.5,ppb,8,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/10/2020,AQS,081030006,1,16.7,ppb,15,Rangely, Golf Course,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/11/2020,AQS,081030006,1,15.7,ppb,14,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/12/2020,AQS,081030006,1,9.6,ppb,8,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/13/2020,AQS,081030006,1,8.5,ppb,8,Rangely, Golf Course,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/14/2020,AQS,081030006,1,7.7,ppb,7,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/15/2020,AQS,081030006,1,12.2,ppb,11,Rangely, Golf Course,19,79.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/17/2020,AQS,081030006,1,12.2,ppb,11,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/18/2020,AQS,081030006,1,9.6,ppb,8,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/19/2020,AQS,081030006,1,11.7,ppb,10,Rangely, Golf Course,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/20/2020,AQS,081030006,1,5.2,ppb,5,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/21/2020,AQS,081030006,1,25.7,ppb,24,Rangely, Golf Course,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/22/2020,AQS,081030006,1,17.4,ppb,16,Rangely, Golf Course,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/23/2020,AQS,081030006,1,27,ppb,25,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/24/2020,AQS,081030006,1,18.2,ppb,17,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/25/2020,AQS,081030006,1,14.3,ppb,13,Rangely, Golf Course,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/26/2020,AQS,081030006,1,16.4,ppb,15,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/27/2020,AQS,081030006,1,17.6,ppb,16,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/28/2020,AQS,081030006,1,4.9,ppb,4,Rangely, Golf Course,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/29/2020,AQS,081030006,1,6.7,ppb,6,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/30/2020,AQS,081030006,1,22.6,ppb,21,Rangely, Golf Course,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
12/31/2020,AQS,081030006,1,13.5,ppb,12,Rangely, Golf Course,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,40.0869440009297,-108.761389
11/05/2020,AQS,081030007,1,1.5,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/06/2020,AQS,081030007,1,1.2,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/07/2020,AQS,081030007,1,1.2,ppb,1,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/08/2020,AQS,081030007,1,0.9,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/09/2020,AQS,081030007,1,0.7,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/10/2020,AQS,081030007,1,1.1,ppb,1,,21,88.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/11/2020,AQS,081030007,1,1.3,ppb,1,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/12/2020,AQS,081030007,1,1.1,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/13/2020,AQS,081030007,1,0.9,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/14/2020,AQS,081030007,1,0.6,ppb,0,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/15/2020,AQS,081030007,1,0.6,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/16/2020,AQS,081030007,1,0.6,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/17/2020,AQS,081030007,1,0.7,ppb,0,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/18/2020,AQS,081030007,1,0.8,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/19/2020,AQS,081030007,1,1.2,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/20/2020,AQS,081030007,1,1.1,ppb,1,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/21/2020,AQS,081030007,1,0.9,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/22/2020,AQS,081030007,1,1,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/23/2020,AQS,081030007,1,1.1,ppb,1,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/24/2020,AQS,081030007,1,1.1,ppb,1,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/25/2020,AQS,081030007,1,0.8,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/26/2020,AQS,081030007,1,0.8,ppb,0,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/27/2020,AQS,081030007,1,1.5,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/28/2020,AQS,081030007,1,1.3,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/29/2020,AQS,081030007,1,2.5,ppb,2,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
11/30/2020,AQS,081030007,1,0.7,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/01/2020,AQS,081030007,1,0.9,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/02/2020,AQS,081030007,1,0.7,ppb,0,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/03/2020,AQS,081030007,1,1.3,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/04/2020,AQS,081030007,1,0.7,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/05/2020,AQS,081030007,1,1.4,ppb,1,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/06/2020,AQS,081030007,1,1.6,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/07/2020,AQS,081030007,1,3.5,ppb,3,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/08/2020,AQS,081030007,1,2.9,ppb,2,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/09/2020,AQS,081030007,1,0.8,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/10/2020,AQS,081030007,1,1.5,ppb,1,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/11/2020,AQS,081030007,1,1.6,ppb,1,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/12/2020,AQS,081030007,1,1,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/13/2020,AQS,081030007,1,1.1,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/14/2020,AQS,081030007,1,1,ppb,1,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/15/2020,AQS,081030007,1,0.9,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/16/2020,AQS,081030007,1,1.4,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/17/2020,AQS,081030007,1,0.8,ppb,0,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/18/2020,AQS,081030007,1,1.2,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/19/2020,AQS,081030007,1,0.9,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/20/2020,AQS,081030007,1,1.1,ppb,1,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/21/2020,AQS,081030007,1,0.7,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/22/2020,AQS,081030007,1,1.4,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/23/2020,AQS,081030007,1,0.7,ppb,0,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/24/2020,AQS,081030007,1,0.9,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/25/2020,AQS,081030007,1,0.9,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/26/2020,AQS,081030007,1,0.8,ppb,0,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/27/2020,AQS,081030007,1,0.7,ppb,0,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/28/2020,AQS,081030007,1,1.1,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/29/2020,AQS,081030007,1,1.1,ppb,1,,23,96.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/30/2020,AQS,081030007,1,1.3,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
12/31/2020,AQS,081030007,1,1.1,ppb,1,,24,100.0000,42602,Nitrogen dioxide (NO2),,,08,Colorado,103,Rio Blanco,39.8723,-108.2183
06/12/2020,AQS,081230013,1,12.1,ppb,11,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/13/2020,AQS,081230013,1,7.7,ppb,7,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/14/2020,AQS,081230013,1,6,ppb,6,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/15/2020,AQS,081230013,1,12.7,ppb,11,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/16/2020,AQS,081230013,1,13.8,ppb,12,Platteville Atmospheric Observatory,22,92.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/17/2020,AQS,081230013,1,5.6,ppb,5,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/18/2020,AQS,081230013,1,6.7,ppb,6,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/19/2020,AQS,081230013,1,7.5,ppb,7,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/20/2020,AQS,081230013,1,32.8,ppb,30,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/21/2020,AQS,081230013,1,24.5,ppb,23,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/22/2020,AQS,081230013,1,6,ppb,6,Platteville Atmospheric Observatory,22,92.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/23/2020,AQS,081230013,1,6,ppb,6,Platteville Atmospheric Observatory,22,92.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/24/2020,AQS,081230013,1,8.2,ppb,8,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/25/2020,AQS,081230013,1,15.5,ppb,14,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/26/2020,AQS,081230013,1,5.9,ppb,5,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/27/2020,AQS,081230013,1,17.6,ppb,16,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/28/2020,AQS,081230013,1,39.4,ppb,37,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/29/2020,AQS,081230013,1,18,ppb,17,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
06/30/2020,AQS,081230013,1,3.4,ppb,3,Platteville Atmospheric Observatory,22,92.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/01/2020,AQS,081230013,1,6.6,ppb,6,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/02/2020,AQS,081230013,1,6.1,ppb,6,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/03/2020,AQS,081230013,1,5.6,ppb,5,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/04/2020,AQS,081230013,1,8.9,ppb,8,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/05/2020,AQS,081230013,1,10.5,ppb,9,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/06/2020,AQS,081230013,1,12.4,ppb,11,Platteville Atmospheric Observatory,21,88.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/07/2020,AQS,081230013,1,6.3,ppb,6,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/08/2020,AQS,081230013,1,9.3,ppb,8,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/09/2020,AQS,081230013,1,7.8,ppb,7,Platteville Atmospheric Observatory,21,88.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/11/2020,AQS,081230013,1,3.9,ppb,3,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/12/2020,AQS,081230013,1,8,ppb,8,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/13/2020,AQS,081230013,1,18.2,ppb,17,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/14/2020,AQS,081230013,1,10.3,ppb,9,Platteville Atmospheric Observatory,21,88.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/15/2020,AQS,081230013,1,6.3,ppb,6,Platteville Atmospheric Observatory,22,92.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/16/2020,AQS,081230013,1,11.1,ppb,10,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/17/2020,AQS,081230013,1,11,ppb,10,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/18/2020,AQS,081230013,1,30.9,ppb,28,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/19/2020,AQS,081230013,1,4.2,ppb,4,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/20/2020,AQS,081230013,1,7.7,ppb,7,Platteville Atmospheric Observatory,22,92.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/21/2020,AQS,081230013,1,5.9,ppb,5,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/22/2020,AQS,081230013,1,4.8,ppb,4,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/23/2020,AQS,081230013,1,15,ppb,14,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/24/2020,AQS,081230013,1,7.8,ppb,7,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/25/2020,AQS,081230013,1,15.5,ppb,14,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/26/2020,AQS,081230013,1,13,ppb,12,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/27/2020,AQS,081230013,1,8.2,ppb,8,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/28/2020,AQS,081230013,1,10.8,ppb,9,Platteville Atmospheric Observatory,22,92.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/29/2020,AQS,081230013,1,21.5,ppb,20,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/30/2020,AQS,081230013,1,4.9,ppb,4,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
07/31/2020,AQS,081230013,1,12.9,ppb,11,Platteville Atmospheric Observatory,22,92.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
08/01/2020,AQS,081230013,1,12.9,ppb,11,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
08/02/2020,AQS,081230013,1,15.8,ppb,14,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
08/03/2020,AQS,081230013,1,5.8,ppb,5,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
08/04/2020,AQS,081230013,1,8.4,ppb,8,Platteville Atmospheric Observatory,21,88.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
08/05/2020,AQS,081230013,1,11.3,ppb,10,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
08/06/2020,AQS,081230013,1,8.3,ppb,8,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
08/07/2020,AQS,081230013,1,9.3,ppb,8,Platteville Atmospheric Observatory,23,96.0000,42602,Nitrogen dioxide (NO2),24540,Greeley, CO,08,Colorado,123,Weld,40.1816250009302,-104.72613
